-4.19443,1.44645,0.0657986
-0.67923,2.99749,0.507237
-0.703273,3.00495,0.504789
-0.727314,3.01224,0.502335
-0.745041,3.02227,0.500679
-0.794024,3.03557,0.495629
-0.827015,3.03787,0.492008
-0.842078,3.04857,0.490674
-0.874122,3.05086,0.487158
-0.89722,3.05732,0.484784
-0.914979,3.06627,0.48309
-0.941617,3.07061,0.480249
-0.971768,3.07294,0.476948
-1.00099,3.07549,0.473757
-1.01345,3.08657,0.472728
-1.04879,3.0855,0.468734
-1.08077,3.10328,0.465741
-1.10987,3.10487,0.462534
-1.13457,3.10864,0.459891
-1.15578,3.11416,0.457699
-1.18044,3.11757,0.45505
-1.21502,3.13226,0.451664
-1.22845,3.14167,0.450472
-1.25991,3.14044,0.446908
-1.28447,3.14303,0.444244
-1.30046,3.15052,0.442702
-1.32922,3.15021,0.439471
-1.3561,3.16768,0.437041
-1.37288,3.17423,0.434735
-1.40067,3.17375,0.431611
-1.43847,3.16668,0.427148
-1.44687,3.17807,0.426586
-1.45615,3.18887,0.425906
-1.47379,3.1942,0.424109
-1.49143,3.1994,0.422309
-1.51734,3.19898,0.419398
-1.53741,3.20224,0.417261
-1.55746,3.20537,0.415123
-1.57011,3.2134,0.413958
-1.58768,3.21796,0.412144
-1.60606,3.22184,0.410217
-1.60735,3.2376,0.410594
-1.60777,3.27094,0.411649
-1.59726,3.29552,0.413638
-1.58209,3.32375,0.416268
-1.57993,3.34271,0.417138
-1.58825,3.35401,0.416567
-1.58866,3.37125,0.41709
-1.57016,3.40292,0.420206
-1.55821,3.42996,0.422436
-1.55982,3.44683,0.422813
-1.54428,3.47715,0.425555
-1.53989,3.49905,0.426769
-1.54318,3.53377,0.42755
-1.52757,3.56522,0.430335
-1.517,3.61223,0.433073
-1.50964,3.63778,0.43474
-1.49941,3.66598,0.436817
-1.49847,3.70666,0.43827
-1.48875,3.73517,0.440299
-1.48525,3.75859,0.441467
-1.47441,3.78864,0.443674
-1.4608,3.82146,0.446282
-1.45944,3.86501,0.447876
-1.45013,3.89487,0.449906
-1.41238,3.95103,0.455985
6.57883,11.3384,1.59373
6.37613,11.2373,1.56772
6.34209,11.2917,1.56571
6.34679,11.3829,1.56925
6.28184,11.4084,1.56283
6.21614,11.4328,1.5563
6.14544,11.452,1.54903
6.08046,11.4764,1.54257
6.00626,11.4912,1.53477
5.92721,11.5007,1.52625
5.85318,11.5147,1.51844
5.77712,11.526,1.51031
5.71507,11.5511,1.50421
5.6523,11.5752,1.49799
5.5833,11.5924,1.49085
5.50818,11.6027,1.4828
5.44885,11.6292,1.47705
5.40579,11.6729,1.47369
5.43085,11.79,1.48037
5.45506,11.9076,1.48697
5.4369,11.98,1.48734
5.36963,11.9985,1.48044
5.29839,12.0121,1.47294
5.21666,12.0134,1.46385
5.15087,12.0322,1.45713
5.09621,12.0633,1.45205
5.02194,12.0716,1.44403
4.94843,12.0801,1.43611
4.88082,12.0951,1.42906
4.81838,12.1157,1.42277
4.73681,12.1131,1.41358
4.67066,12.1283,1.4067
4.61841,12.1602,1.40192
4.54599,12.167,1.39407
4.48242,12.1843,1.38754
4.42755,12.2122,1.38234
4.36705,12.2327,1.37627
4.29426,12.2372,1.3683
4.23991,12.2649,1.36315
4.17456,12.2781,1.3563
4.1002,12.279,1.34803
4.04099,12.2994,1.3421
3.96566,12.298,1.33365
3.89703,12.3049,1.32622
3.8338,12.3186,1.31962
3.80636,12.3811,1.31864
3.73716,12.3862,1.31109
3.31819,12.3994,1.26481
3.11653,12.2045,1.23583
3.03698,12.1877,1.2264
2.98579,12.2126,1.22152
2.9214,12.2174,1.2145
2.87286,12.246,1.21004
2.81611,12.2618,1.20424
2.74972,12.2622,1.19686
2.69357,12.2783,1.19113
2.63424,12.289,1.18488
2.57863,12.3053,1.17922
2.52144,12.3187,1.1733
2.46323,12.3302,1.16719
2.40403,12.3397,1.16091
2.34334,12.3463,1.15437
2.29335,12.3706,1.14961
2.23322,12.3774,1.14314
2.18315,12.4012,1.13836
2.12209,12.4057,1.1317
2.06897,12.4238,1.12639
2.01388,12.4381,1.12073
1.95635,12.4478,1.11465
1.90367,12.466,1.10939
1.85237,12.4865,1.10436
1.79535,12.4962,1.09834
1.73929,12.5075,1.09247
1.68232,12.5166,1.08643
1.61939,12.514,1.07934
1.57031,12.5377,1.07467
1.52431,12.5673,1.07054
1.46379,12.5683,1.06383
1.40871,12.5796,1.05808
1.35585,12.5951,1.05271
1.2999,12.6042,1.04679
1.24528,12.6156,1.04109
1.19582,12.6376,1.03632
1.14074,12.6476,1.03053
1.09202,12.6709,1.02589
1.03231,12.6705,1.01923
0.980583,12.6869,1.01403
0.924707,12.6941,1.00805
0.871717,12.7073,1.0026
0.821931,12.7276,0.99774
0.77725,12.7596,0.993839
0.799884,12.948,1.00266
0.801048,13.09,1.00754
0.738808,13.0842,1.00043
0.672503,13.068,0.99251
-0.234766,13.2891,0.899084
-0.280667,13.3235,0.895137
-0.33229,13.3406,0.889976
-0.390919,13.3356,0.883296
-0.441105,13.3569,0.878439
-0.854737,13.4902,0.836986
-1.28429,13.5615,0.791711
-1.33805,13.5693,0.786009
-1.38272,13.6168,0.782647
-1.47697,13.4439,0.766394
-1.56219,13.3046,0.752268
-1.61265,13.3209,0.74722
-1.66628,13.3224,0.741322
-1.71927,13.3266,0.735585
-1.76871,13.3481,0.730826
-3.58388,4.37664,0.228547
-3.61826,4.2664,0.221038
-3.67191,4.04796,0.207763
-3.7125,3.88999,0.197964
-3.75085,3.73664,0.188569
-3.76133,3.7355,0.187371
-3.78079,3.74193,0.185435
-3.80078,3.74524,0.183334
-3.83224,3.73999,0.179679
-3.8489,3.7676,0.178764
-3.85939,3.76601,0.177551
-3.87815,3.78053,0.175964
-3.89108,3.75797,0.173777
-3.90961,3.77522,0.172308
-3.92949,3.78138,0.170318
-3.95982,3.78632,0.167132
-3.98034,3.78607,0.164856
-4.01019,3.79932,0.162003
-4.03045,3.80461,0.159943
-4.04056,3.80819,0.158947
-4.0612,3.80724,0.156636
-4.08161,3.81209,0.154545
-4.11236,3.81904,0.151382
-4.12249,3.83125,0.150674
-4.13286,3.83144,0.149535
-4.16398,3.82872,0.146009
-4.18493,3.85067,0.144435
-4.19525,3.84158,0.14299
-4.20561,3.83845,0.141742
-4.23735,3.85476,0.138786
-4.2585,3.85907,0.136598
-4.29002,3.8587,0.133109
-4.31111,3.85955,0.130811
-4.32253,3.87287,0.129998
-4.33344,3.87717,0.12894
-4.36513,3.87481,0.125366
-4.38762,3.88794,0.123327
-4.399,3.89493,0.122306
-4.40995,3.89689,0.121165
-4.44143,3.88956,0.117449
-4.46425,3.89999,0.115283
-4.48884,3.9221,0.113314
-4.49893,3.91573,0.11199
-4.50826,3.90437,0.11058
-4.52024,3.91177,0.109509
-4.54379,3.92245,0.107272
-4.56819,3.93685,0.105065
-4.58915,3.92933,0.102505
-4.6015,3.93634,0.101379
-4.61196,3.93246,0.100097
-4.63635,3.94323,0.0977714
-4.66349,3.96652,0.0955618
-4.67185,3.9516,0.0941419
-4.69713,3.96375,0.0917641
-4.72072,3.96685,0.0892709
-4.73563,3.98198,0.0881351
-4.74552,3.97461,0.0867997
-4.75604,3.97012,0.0854911
-4.7698,3.9792,0.0842805
-4.79396,3.98259,0.0817345
-4.81947,3.9906,0.0791939
-4.84284,3.98965,0.0765896
