-15.7436,3.94793,0.06182
-10.3398,5.26153,0.344592
-10.3931,5.27291,0.341551
-10.4465,5.28385,0.338515
-10.5036,5.29333,0.33528
-10.5589,5.30286,0.332152
-10.6035,5.31482,0.329587
-10.6298,5.33149,0.327987
-10.6831,5.34036,0.324971
-10.7278,5.35128,0.322415
-10.7868,5.35763,0.319107
-10.7826,5.38224,0.31912
-10.7709,5.40922,0.319528
-10.7612,5.43575,0.319826
-10.7602,5.45972,0.319666
-10.747,5.48763,0.320148
-10.7434,5.51265,0.320123
-10.7495,5.53463,0.319595
-10.7347,5.56349,0.32015
-10.7259,5.59059,0.320399
-10.7162,5.61813,0.320688
-10.7104,5.64449,0.320772
-10.7142,5.66762,0.320358
-10.7247,5.68842,0.319596
-10.6996,5.72201,0.320683
-10.6887,5.75072,0.321027
-10.6827,5.77783,0.321118
-10.6647,5.80958,0.321831
-10.6702,5.83266,0.321324
-10.6702,5.85788,0.321101
-10.6591,5.88748,0.321447
-10.6473,5.91759,0.321832
-10.6431,5.94488,0.321823
-10.6131,5.98273,0.323141
-10.5861,6.01974,0.324301
-10.3684,6.13629,0.335261
-10.2114,6.22964,0.34308
-10.2133,6.25716,0.342735
-10.1859,6.29734,0.343887
-10.1753,6.33062,0.344179
-10.1749,6.35961,0.343945
-10.1774,6.38743,0.343563
-10.1772,6.41651,0.343312
-10.1974,6.46559,0.341768
-10.5259,6.5373,0.323052
-10.5392,6.55901,0.322132
-10.5117,6.60173,0.323269
-10.5217,6.62534,0.322512
-10.5247,6.65263,0.322106
-10.5234,6.6823,0.321914
-10.517,6.71488,0.321978
-11.1988,6.37321,0.287458
-11.2253,6.38422,0.285903
-11.2204,6.41252,0.285925
-10.4664,6.86142,0.323475
-10.4689,6.89021,0.323087
-10.4576,6.92698,0.323384
-10.4336,6.97141,0.324314
-10.4478,6.99393,0.323334
-10.4208,7.04076,0.324406
-10.4122,7.07713,0.324562
-10.4371,7.09355,0.323045
-10.3956,7.1503,0.324835
-10.3986,7.18028,0.324402
-10.3798,7.22399,0.325054
-12.7093,5.79735,0.209403
-12.7302,5.80242,0.208209
-12.7603,5.80142,0.206561
-12.7803,5.8067,0.205415
-12.8161,5.81957,0.203335
-12.8411,5.82113,0.201948
-12.8536,5.83085,0.201177
-12.8935,5.83993,0.198904
-12.92,5.83973,0.197448
-12.9341,5.84789,0.196599
-12.9532,5.85252,0.19551
-12.978,5.85298,0.194144
-12.9832,5.86721,0.193733
-13.0087,5.86681,0.192332
-13.0358,5.86504,0.190858
-13.05,5.87255,0.190014
-13.0839,5.88311,0.188056
-13.1045,5.88551,0.186905
-13.1431,5.89172,0.184727
-13.1573,5.89861,0.183888
-13.1706,5.90603,0.183088
-13.1879,5.91027,0.182099
-13.2084,5.91191,0.180962
-13.2288,5.91341,0.179828
-13.2625,5.92168,0.177902
-13.2759,5.92852,0.177106
-13.2931,5.93208,0.176128
-13.3275,5.93886,0.174177
-13.3538,5.93428,0.172772
-13.5508,5.79849,0.163131
-13.6896,5.69307,0.156422
-13.7392,5.66473,0.153942
-13.7605,5.67649,0.152673
-13.77,5.69883,0.151955
-13.7666,5.73342,0.15184
-13.5979,5.90851,0.159584
-13.5117,6.00795,0.163451
-13.523,6.01544,0.162765
-13.5358,6.02148,0.162011
-13.5578,6.01837,0.160826
-13.5578,6.05538,0.160504
-13.5565,6.07537,0.160398
-13.5428,6.10819,0.160867
-13.5384,6.1319,0.160903
-13.5362,6.15354,0.160833
-13.5363,6.17308,0.160659
-13.5282,6.20133,0.160856
-13.5148,6.23551,0.161293
-13.5078,6.26329,0.161433
-13.5031,6.28897,0.161468
-13.4938,6.31989,0.161708
-13.4894,6.34577,0.16172
