-13.2476,10.6811,0.0618113
-10.2228,7.54804,0.425714
-10.2113,7.59033,0.42488
-10.219,7.62484,0.422851
-10.215,7.6473,0.422239
-10.1946,7.67964,0.422507
-10.1917,7.70278,0.421783
-10.1906,7.75308,0.419799
-10.1734,7.78751,0.419496
-10.1667,7.80646,0.419237
-10.1626,7.8524,0.417669
-10.1532,7.89289,0.416744
-10.1449,7.90981,0.416697
-10.1359,7.9261,0.416728
-10.1326,7.9711,0.415139
-10.133,7.99516,0.414116
-10.1268,8.01337,0.413857
-10.1214,8.03223,0.413504
-10.1084,8.04471,0.413997
-10.1001,8.06107,0.413973
-10.0996,8.08374,0.413079
-10.1008,8.10761,0.412004
-10.0919,8.14589,0.411124
-10.0865,8.16409,0.410802
-10.0648,8.19196,0.411348
-10.0699,8.21808,0.409876
-10.0625,8.23447,0.409784
-10.0687,8.26106,0.408209
-10.0527,8.29263,0.408161
-10.0496,8.31198,0.407604
-10.0418,8.3278,0.407562
-10.0422,8.34946,0.406643
-10.0346,8.36529,0.406586
-10.0311,8.38402,0.406087
-10.0221,8.39874,0.406192
-10.0196,8.41803,0.405591
-10.0115,8.43335,0.405594
-10.0018,8.44758,0.405766
-10.0079,8.47243,0.404269
-10.0125,8.49606,0.402939
-10.0039,8.51084,0.403002
-9.98197,8.53724,0.403633
-9.98196,8.55752,0.4028
-9.99301,8.5847,0.400821
-9.97418,8.61283,0.401135
-9.96325,8.64581,0.400634
-9.96303,8.6654,0.399847
-9.95265,8.67882,0.400107
-9.95946,8.70245,0.398603
-9.95611,8.71993,0.398147
-9.93759,8.74791,0.398445
-9.93101,8.76344,0.398321
-9.93112,8.80185,0.396734
-9.93089,8.82076,0.395974
-9.9176,8.85137,0.395755
-9.90899,8.8844,0.395071
-9.91804,8.90786,0.3934
-9.89628,8.91515,0.394801
-9.90111,8.93624,0.393557
-9.88829,8.94824,0.394065
-9.88887,8.96702,0.393249
-9.87154,8.99525,0.393443
-9.89299,9.02401,0.390586
-9.85994,9.04454,0.392325
-9.86915,9.06704,0.39068
-9.84687,9.07476,0.392104
-9.85448,9.09634,0.390624
-9.89849,9.13427,0.385626
-10.1719,9.27442,0.358507
-10.205,9.30527,0.354649
-10.1809,9.31065,0.356314
