-13.8735,7.66292,0.0623664
-13.4909,6.17584,0.171995
-13.4862,6.18335,0.17163
-13.4776,6.20129,0.17067
-13.4707,6.22406,0.169333
-13.4716,6.2498,0.167556
-13.4799,6.29938,0.163936
-13.5256,6.47001,0.150961
-13.5321,6.50874,0.148135
-13.5266,6.50839,0.148325
-13.5228,6.54633,0.145862
-13.5251,6.56874,0.144273
-13.5049,6.57048,0.144766
-13.4896,6.55696,0.146149
-13.4813,6.56325,0.145973
-13.4724,6.55383,0.146882
-13.4408,6.52876,0.149542
-13.4136,6.47522,0.154001
-13.4149,6.50703,0.1518
-13.4347,6.56796,0.147064
-13.4464,6.60849,0.143956
-13.4443,6.61592,0.143515
-13.4483,6.64901,0.141147
-13.4324,6.63649,0.142478
-13.4242,6.64137,0.142395
-13.4048,6.63398,0.143481
-13.379,6.6144,0.145614
-13.3768,6.62108,0.145226
-13.3521,6.6271,0.145563
-13.3557,6.6444,0.144279
-13.3576,6.66834,0.142596
-13.3334,6.65443,0.144272
-13.3089,6.65127,0.145224
-13.2858,6.64178,0.146562
-13.2788,6.64959,0.146243
-13.2597,6.638,0.147605
-13.225,6.63184,0.149063
-13.2124,6.62225,0.150094
-13.2069,6.62353,0.150171
-13.1936,6.62289,0.150613
-13.1814,6.62403,0.1509
-13.159,6.62032,0.151822
-13.1707,6.65493,0.149118
-13.1789,6.67494,0.147513
-13.1532,6.65795,0.149435
-13.1309,6.64611,0.150909
-13.1363,6.66206,0.149661
-13.1076,6.64269,0.151837
-13.0822,6.63738,0.152955
-13.059,6.62665,0.154376
-13.0535,6.63772,0.153788
-13.0274,6.62445,0.155468
-13.0017,6.61232,0.157059
-12.9734,6.61596,0.157652
-12.953,6.60215,0.159201
-12.9314,6.60564,0.159603
-12.9047,6.5951,0.161114
-12.8878,6.58636,0.16221
-12.8791,6.58639,0.162466
-12.8697,6.58576,0.162788
-12.8445,6.57829,0.164044
-12.8198,6.57188,0.165212
-12.7985,6.56932,0.166018
-12.7839,6.56432,0.166793
-12.7637,6.56362,0.167436
-12.7374,6.54792,0.169287
-12.7268,6.54746,0.169629
-12.7053,6.53688,0.170988
-12.6663,6.53959,0.171954
-12.6451,6.5303,0.173213
-12.6045,6.504,0.17621
-12.5575,6.47277,0.179728
-12.5411,6.46876,0.180484
-12.5179,6.459,0.181835
-10.8511,5.04752,0.327413
-10.8573,5.07559,0.325308
-10.8607,5.10099,0.32347
-10.8558,5.1193,0.32236
-10.8587,5.14395,0.320588
-10.8292,5.14202,0.321583
-10.8249,5.20455,0.317427
-10.83,5.23025,0.315516
-10.8156,5.24053,0.315235
-10.7963,5.26859,0.313876
-10.7844,5.28087,0.313383
-10.7805,5.29921,0.31224
-10.7871,5.32529,0.310259
-10.7626,5.32814,0.310781
-10.7654,5.35121,0.309117
-11.3193,5.77384,0.263927
-11.3234,5.79378,0.262442
-11.2235,5.73954,0.269084
-10.7088,5.39386,0.307849
-10.6573,5.39947,0.308969
-10.6426,5.41017,0.308665
-10.6181,5.41423,0.309104
-10.5852,5.41288,0.310157
-10.5921,5.43836,0.308207
-10.5925,5.45933,0.306755
-10.5755,5.46878,0.306603
-10.5761,5.48974,0.305146
-10.5643,5.50257,0.304613
-10.5457,5.51117,0.304564
-10.5499,5.53425,0.302855
-10.5416,5.54933,0.302061
-10.5278,5.58116,0.30028
-10.5043,5.58702,0.300562
-10.5013,5.60536,0.299387
-10.5036,5.62675,0.29785
-10.4689,5.64626,0.297522
-11.9004,6.49094,0.197743
-11.9084,6.50702,0.196405
-11.9313,6.53135,0.194066
-11.9195,6.53597,0.194092
-11.8946,6.53343,0.194993
-11.8837,6.53875,0.194945
-10.6009,5.85504,0.279321
-10.602,5.87409,0.277981
-11.6737,6.46112,0.206401
-11.6341,6.45266,0.208135
-11.6192,6.45742,0.208242
-10.5876,5.93978,0.273878
-10.5882,5.95824,0.27259
-10.5649,5.96454,0.272836
-10.4861,5.94345,0.276579
-10.4115,5.92522,0.280003
-11.1905,6.32306,0.229963
-11.1953,6.3543,0.227671
-11.1554,6.34988,0.229136
-10.2199,5.94859,0.28396
-10.2053,5.98059,0.282181
-10.2035,5.99906,0.280957
-10.201,6.01713,0.279787
-11.5591,6.63731,0.197611
-11.5501,6.6455,0.197306
-11.5034,6.63795,0.199182
-11.5415,6.66587,0.196151
-11.5142,6.66666,0.196891
-11.7175,6.76059,0.184516
-11.7935,6.80179,0.179471
-11.7984,6.82473,0.177748
-11.7156,6.80347,0.181616
-11.64,6.78575,0.18503
-11.6531,6.80181,0.183541
-11.3065,6.68534,0.201629
-11.2122,6.66387,0.205844
-11.4148,6.74958,0.194055
-11.4675,6.78029,0.190409
-11.4157,6.77408,0.19234
-11.7832,6.91228,0.17215
-11.7734,6.9192,0.171956
-11.7957,6.94697,0.169393
-11.6993,6.93634,0.172919
-10.4528,6.55503,0.235357
-10.4557,6.57235,0.234075
-10.453,6.58788,0.23308
-10.4475,6.60255,0.232226
-10.4251,6.62863,0.231069
-10.4505,6.65221,0.228703
-10.4328,6.66339,0.228443
-10.4064,6.67232,0.228589
-10.4012,6.68721,0.227707
-10.4154,6.70729,0.225907
-10.4413,6.74626,0.222462
-10.4461,6.76347,0.221131
-10.4578,6.78231,0.219488
-10.4475,6.81149,0.217764
-10.4255,6.82213,0.217665
-10.4258,6.8381,0.216549
-10.4263,6.85405,0.215431
-10.4264,6.88567,0.213237
-10.428,6.90177,0.212074
-10.4326,6.91845,0.210784
-10.8339,7.01542,0.192473
-11.0282,7.06772,0.183236
-11.0415,7.0832,0.181782
-11.7292,7.22603,0.152019
-11.7402,7.23777,0.150888
-11.7483,7.24888,0.149884
-11.7283,7.26463,0.149372
-10.3645,7.04719,0.203822
-10.3659,7.06317,0.202673
-10.3679,7.09489,0.200414
-10.3646,7.11006,0.199457
-10.3462,7.13879,0.197991
-10.338,7.1691,0.196123
-10.3469,7.18593,0.194698
-10.3381,7.21616,0.192851
-10.3293,7.23082,0.192086
-10.3117,7.24457,0.191639
-10.314,7.26055,0.190463
-10.3093,7.2758,0.189536
-10.3138,7.29194,0.188287
-10.3222,7.30839,0.186898
-10.3108,7.32304,0.186208
-10.2926,7.3372,0.18575
-10.2903,7.35277,0.184733
-10.293,7.36871,0.183544
-10.2869,7.384,0.182658
-10.3018,7.4007,0.181067
-10.2938,7.41588,0.180241
-10.2779,7.43067,0.179671
-10.276,7.44632,0.178635
-10.2742,7.46198,0.177597
-10.2664,7.4774,0.176747
-10.2707,7.49334,0.175512
-10.2506,7.52424,0.173941
-10.2461,7.53996,0.172975
-10.2494,7.5717,0.170669
-10.2431,7.58745,0.169752
-10.2228,7.61908,0.168134
-10.2297,7.63501,0.166823
-10.2197,7.65097,0.165999
-10.2208,7.66691,0.164856
-10.2062,7.69907,0.163035
-10.2075,7.71506,0.161882
-10.2128,7.73093,0.160621
-10.1973,7.7474,0.15992
-10.1894,7.77985,0.157884
-10.19,7.79593,0.156743
-10.1847,7.8123,0.155753
-10.1675,7.82935,0.155058
-10.1694,7.84547,0.153879
-10.1713,7.87779,0.151566
-10.1684,7.89423,0.150502
-10.1556,7.91144,0.149669
-10.1438,7.92869,0.148803
-10.1421,7.94522,0.147697
-10.1505,7.96089,0.146362
-10.1439,7.97787,0.145363
-10.1445,7.99424,0.144205
-10.1357,8.02804,0.142093
-10.1206,8.0462,0.14126
-10.1133,8.08024,0.139089
-10.1163,8.09652,0.137865
-10.1064,8.11443,0.136897
-10.0976,8.13231,0.1359
-10.0968,8.14918,0.134742
-10.0954,8.18299,0.132416
-10.0929,8.20021,0.131284
-10.0772,8.23647,0.129199
-10.0729,8.25416,0.128084
-10.0746,8.27091,0.126862
-10.0655,8.30664,0.124622
-10.0498,8.32663,0.123676
-10.0362,8.36371,0.121469
-10.0394,8.38044,0.120204
-10.0372,8.41567,0.1178
-10.024,8.43586,0.116766
-10.0226,8.45369,0.115556
-10.0164,8.47261,0.114409
-10.0191,8.48964,0.113137
